dataset,model,cal_size,test_size,CDF-Spline_brier,CDF-Spline_logloss,CDF-Spline_kuiper,CDF-Spline_ece-15,CDF-Spline_accuracy,CDF-Spline_time
Click_prediction_small,RandomForest,35953,3995,0.2591150671269862,0.4182501522726773,0.004262462258338928,0.009178526699543,0.8347935080528259,0.19465393805876374
Click_prediction_small,XGBoost,35953,3995,0.2579948125860477,0.417382418955832,0.007111072540283203,0.011391356587409973,0.8345431685447693,0.19378444203175604
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.3965417580299762,0.5864260138853921,0.07486431300640106,0.12756267189979553,0.7437499761581421,0.00846126303076744
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.5009774278968269,0.6941234643740686,0.05182499438524246,0.02953648939728737,0.4625000059604645,0.008521281881257892
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5144139745279737,0.7076143924088487,0.0842021107673645,0.07031802833080292,0.38749998807907104,0.008471329929307103
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5167240623008098,0.7108501398652398,0.05917225778102875,0.0826450064778328,0.5062500238418579,0.008529048878699541
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.49446888656358096,0.6876142564825519,0.060812972486019135,0.0020891791209578514,0.581250011920929,0.008473557885736227
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.503817163175944,0.6970194515120394,0.04809725284576416,0.09344655275344849,0.518750011920929,0.008630424970760942
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5105157220600509,0.7037064763675795,0.05395379662513733,0.07422973215579987,0.4625000059604645,0.00851770699955523
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5021140432953517,0.6952734799807413,0.030403941869735718,0.03719359636306763,0.512499988079071,0.008506581885740161
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4167326564344931,0.6085635750156444,0.04661810025572777,0.0689869225025177,0.699999988079071,0.008457703050225973
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.46717330015300806,0.6596654499209903,0.04966942220926285,0.0959332138299942,0.6312500238418579,0.008527867961674929
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.44298994861117463,0.6350117436492059,0.057573508471250534,0.098515085875988,0.675000011920929,0.008563771843910217
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.5039126798273312,0.6970724092100264,0.048828125,0.050185080617666245,0.46875,0.008487520972266793
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.4148371894449642,0.6042230149142306,0.037089016288518906,0.05491898953914642,0.699999988079071,0.008514309069141746
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.4119884269076294,0.6035284912627574,0.05053248628973961,0.08209434896707535,0.7124999761581421,0.008523860014975071
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.4760881224081195,0.6687792671346264,0.03647954389452934,0.07664073258638382,0.612500011920929,0.008432552916929126
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.44274566598843307,0.6338856749361375,0.04469858109951019,0.07964955270290375,0.6625000238418579,0.008478211937472224
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.2953301926321003,,0.03503590077161789,0.08566481620073318,0.7749999761581421,0.008475850103423
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39739276438747617,,0.037503793835639954,0.08256607502698898,0.6812499761581421,0.008513598004356027
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.3144802641138481,,0.03506835550069809,0.08422777056694031,0.75,0.008515979163348675
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5010926619969556,0.6942606531361175,0.04411602020263672,0.03319154679775238,0.5375000238418579,0.008516649948433042
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.2850280163651398,0.43698225658309475,0.05121058225631714,0.021141337230801582,0.793749988079071,0.008458246011286974
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.29993050251852926,0.4635685131343206,0.0382702462375164,0.09249545633792877,0.78125,0.008594084065407515
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.39134208552046557,,0.030314795672893524,0.09411387145519257,0.7124999761581421,0.008471239125356078
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.33898263613832935,,0.03297930583357811,0.091671422123909,0.737500011920929,0.008552760118618608
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.39613407593829236,0.5716718037121566,0.04558705911040306,0.11257996410131454,0.637499988079071,0.008423150982707739
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.490219002528044,0.6835411462438498,0.036453187465667725,0.09400847554206848,0.5562499761581421,0.008466992061585188
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.4860087610998864,0.6789527066288716,0.048299986869096756,0.07137565314769745,0.5625,0.008453417103737593
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.5022576493362683,0.6954236671087564,0.03764714300632477,0.05596081539988518,0.53125,0.008521754061803222
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.39864514592756156,0.5702969916213474,0.04637812077999115,0.09170441329479218,0.6312500238418579,0.008614464197307825
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.43108716632112676,0.6195130996159455,0.054162584245204926,0.1018066555261612,0.6499999761581421,0.008619835134595633
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.495268105291642,0.688241972316954,0.052553147077560425,0.10016514360904694,0.518750011920929,0.00851790001615882
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4921123630832124,0.6852513382883042,0.057600513100624084,0.04857295751571655,0.5562499761581421,0.00854563107714057
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.42044361821722626,0.5922934707267702,0.0767340138554573,0.12566043436527252,0.6499999761581421,0.008582331007346511
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.49681329642744104,0.6980088134224939,0.0669630691409111,0.1160605326294899,0.612500011920929,0.008492114022374153
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.461532786115863,0.65130110774496,0.0732700526714325,0.1064213216304779,0.6312500238418579,0.008476125076413155
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.49821821774539765,0.69137506449638,0.06225027143955231,0.01905752904713154,0.5625,0.008443400962278247
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.44577693478413905,0.6265585482989537,0.07868877053260803,0.14094549417495728,0.625,0.008441302925348282
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.445912543015946,0.6293176328064128,0.06776292622089386,0.12495432794094086,0.6312500238418579,0.008532532956451178
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.49386003830206954,0.6910548046082166,0.061887841671705246,0.13371701538562775,0.6000000238418579,0.008553433930501342
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.45929121024220754,,0.060564275830984116,0.09697459638118744,0.643750011920929,0.008583904942497611
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.37458551211823804,0.5545629786277807,0.045322440564632416,0.10214554518461227,0.706250011920929,0.008498159935697913
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.413912341739315,0.6023482351129934,0.03645123541355133,0.05394148454070091,0.675000011920929,0.008504675002768636
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38485270348776685,0.5695136428929654,0.04279091954231262,0.06359291076660156,0.699999988079071,0.008519035996869206
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5013469819243579,0.6944909588029485,0.05600921809673309,0.022628748789429665,0.4749999940395355,0.008491630898788571
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.37606949333564266,0.5569574242617384,0.053146276623010635,0.10315173864364624,0.7124999761581421,0.008549930062144995
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.3534598467099713,0.5301522456927907,0.07526688277721405,0.09249293804168701,0.731249988079071,0.00848494516685605
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.404223688937648,0.5920675373932961,0.0344206765294075,0.06134510040283203,0.699999988079071,0.008428825065493584
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.3859092360094039,0.5678547964066751,0.03784775733947754,0.07061152160167694,0.699999988079071,0.008514452027156949
Internet-Advertisements,CatBoost,2951,328,0.04541909785961339,,0.01766127534210682,0.02029178850352764,0.9756097793579102,0.01655394909903407
Internet-Advertisements,ExtraTrees,2951,328,0.03664218394870027,,0.01468601357191801,0.029232686385512352,0.9786585569381714,0.016464340034872293
Internet-Advertisements,LightGBM,2951,328,0.04635978930118862,,0.013383222743868828,0.01957244612276554,0.9695122241973877,0.016450300812721252
Internet-Advertisements,LinearModel,2951,328,0.06350526651774861,,0.013029816560447216,0.026082951575517654,0.9603658318519592,0.01654287613928318
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05426625031273318,,0.011828822083771229,0.028357477858662605,0.9603658318519592,0.01669480698183179
Internet-Advertisements,NeuralNetTorch,2951,328,0.051933457805809095,,0.012263177894055843,0.028379959985613823,0.9664633870124817,0.016582614975050092
Internet-Advertisements,RandomForest,2951,328,0.03950008950323493,,0.012504239566624165,0.028723595663905144,0.9756097793579102,0.016237623989582062
Internet-Advertisements,XGBoost,2951,328,0.05020877571168639,,0.012401962652802467,0.016173873096704483,0.9695122241973877,0.016444951994344592
OVA_Colon,CatBoost,1390,155,0.07535756485784446,,0.020092658698558807,0.037684258073568344,0.9612902998924255,0.008282982045784593
OVA_Colon,ExtraTrees,1390,155,0.07109289706378628,,0.025030959397554398,0.040795788168907166,0.9612902998924255,0.008240500930696726
OVA_Colon,LightGBM,1390,155,0.06691988597337602,,0.017832249402999878,0.027725158259272575,0.9677419066429138,0.008283165050670505
OVA_Colon,LinearModel,1390,155,0.06258370793909963,,0.01768040657043457,0.015929529443383217,0.9677419066429138,0.008262474089860916
OVA_Colon,NeuralNetFastAI,1390,155,0.07026355007477829,,0.021599680185317993,0.023616913706064224,0.9612902998924255,0.008217048831284046
OVA_Colon,NeuralNetTorch,1390,155,0.06397681905109216,,0.012834519147872925,0.018971141427755356,0.9677419066429138,0.008181022945791483
OVA_Colon,RandomForest,1390,155,0.08142043903001667,,0.01972801238298416,0.048201411962509155,0.948387086391449,0.008238268084824085
OVA_Colon,XGBoost,1390,155,0.0732375469909304,,0.019157692790031433,0.035216763615608215,0.9612902998924255,0.00827054912224412
OVA_Endometrium,CatBoost,1390,155,0.05821415291100568,,0.019345689564943314,0.02290215529501438,0.9612902998924255,0.008198026102036238
OVA_Endometrium,ExtraTrees,1390,155,0.05941293114861335,,0.01989574357867241,0.028126168996095657,0.9612902998924255,0.008299292996525764
OVA_Endometrium,LightGBM,1390,155,0.05276048298707443,,0.017867812886834145,0.034089431166648865,0.9612902998924255,0.008365368004888296
OVA_Endometrium,LinearModel,1390,155,0.039569925837212284,,0.015736058354377747,0.016218235716223717,0.9806451797485352,0.008400042075663805
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04257872294758355,,0.01246313750743866,0.013550668023526669,0.9741935729980469,0.008252521976828575
OVA_Endometrium,NeuralNetTorch,1390,155,0.04303210820524453,,0.01222924329340458,0.017057059332728386,0.9741935729980469,0.008211093954741955
OVA_Endometrium,RandomForest,1390,155,0.06155361203981214,,0.024473823606967926,0.04550803452730179,0.9612902998924255,0.00816107215359807
OVA_Endometrium,XGBoost,1390,155,0.05363546443465779,,0.01976863108575344,0.02546823024749756,0.9612902998924255,0.008231748128309846
OVA_Kidney,CatBoost,1390,155,0.01540501246941895,,0.016890764236450195,0.017034919932484627,0.9935483932495117,0.00825186911970377
OVA_Kidney,ExtraTrees,1390,155,0.026030085730185663,,0.02770543098449707,0.03551271930336952,0.9935483932495117,0.00827746489085257
OVA_Kidney,LightGBM,1390,155,0.014457724963250951,,0.016134947538375854,0.014502431266009808,0.9935483932495117,0.008242665091529489
OVA_Kidney,LinearModel,1390,155,0.01347115017339794,,0.013549208641052246,0.011195450089871883,0.9935483932495117,0.008206267142668366
OVA_Kidney,NeuralNetFastAI,1390,155,0.015545084278954208,,0.01293954998254776,0.016653332859277725,0.9935483932495117,0.008212579879909754
OVA_Kidney,NeuralNetTorch,1390,155,0.01707451991134761,,0.021946430206298828,0.022782539948821068,0.9935483932495117,0.008235491113737226
OVA_Kidney,RandomForest,1390,155,0.027566959883807036,,0.02319157123565674,0.03528464585542679,0.9935483932495117,0.008216802962124348
OVA_Kidney,XGBoost,1390,155,0.014125733244759164,,0.015045613050460815,0.01234215684235096,0.9935483932495117,0.008337958948686719
OVA_Lung,CatBoost,1390,155,0.017456514362081975,,0.01269244309514761,0.009199175983667374,0.9935483932495117,0.008215595036745071
OVA_Lung,ExtraTrees,1390,155,0.03530407674174176,,0.022117678076028824,0.03514877334237099,0.9870967864990234,0.008299332112073898
OVA_Lung,LightGBM,1390,155,0.02117179607558751,,0.015987420454621315,0.013877893798053265,0.9870967864990234,0.008313818136230111
OVA_Lung,LinearModel,1390,155,0.02843853416759469,,0.018722951412200928,0.010212141089141369,0.9870967864990234,0.008228324120864272
OVA_Lung,NeuralNetFastAI,1390,155,0.03994874203612481,,0.011190570890903473,0.018594548106193542,0.9741935729980469,0.008377772057428956
OVA_Lung,NeuralNetTorch,1390,155,0.024451963773002985,,0.023547420278191566,0.021805478259921074,0.9870967864990234,0.008292354876175523
OVA_Lung,RandomForest,1390,155,0.05955853467302618,,0.03074566274881363,0.049869246780872345,0.9741935729980469,0.008234923938289285
OVA_Lung,XGBoost,1390,155,0.016688767868225728,,0.011059598065912724,0.007397652603685856,0.9935483932495117,0.00824481900781393
OVA_Ovary,CatBoost,1390,155,0.1188314250435463,,0.02553870715200901,0.053297851234674454,0.9290322661399841,0.00827267998829484
OVA_Ovary,ExtraTrees,1390,155,0.11304135495694267,,0.03225994482636452,0.06438581645488739,0.9161290526390076,0.008213293040171266
OVA_Ovary,LightGBM,1390,155,0.1076627826593081,,0.024963490664958954,0.056829966604709625,0.9354838728904724,0.008425946114584804
OVA_Ovary,LinearModel,1390,155,0.12872849129682337,,0.03341956064105034,0.050913020968437195,0.9290322661399841,0.00825547892600298
OVA_Ovary,NeuralNetFastAI,1390,155,0.12426046594524744,,0.032112251967191696,0.07331155240535736,0.9096774458885193,0.008202209835872054
OVA_Ovary,NeuralNetTorch,1390,155,0.09695878491319118,0.15102718424973474,0.026669485494494438,0.05400894582271576,0.9290322661399841,0.00833063293248415
OVA_Ovary,RandomForest,1390,155,0.11013173093692828,,0.03398972749710083,0.07154662162065506,0.9225806593894958,0.008270147955045104
OVA_Ovary,XGBoost,1390,155,0.11103363281759386,,0.026964876800775528,0.054705310612916946,0.9419354796409607,0.008343418128788471
OVA_Prostate,CatBoost,1390,155,0.02344799389950658,,0.007930953986942768,0.012778131291270256,0.9870967864990234,0.00832260400056839
OVA_Prostate,ExtraTrees,1390,155,0.019939502643434234,,0.006419643759727478,0.013136221095919609,0.9870967864990234,0.008337615989148617
OVA_Prostate,LightGBM,1390,155,0.013685092616316305,,0.006428839638829231,0.007720050867646933,0.9935483932495117,0.008854661136865616
OVA_Prostate,LinearModel,1390,155,0.01633830306473598,,0.011773115023970604,0.011185717768967152,0.9935483932495117,0.008430324029177427
OVA_Prostate,NeuralNetFastAI,1390,155,0.016200347328726602,,0.00824666302651167,0.012860427610576153,0.9935483932495117,0.008375236997380853
OVA_Prostate,NeuralNetTorch,1390,155,0.012469640623521117,,0.006268098950386047,0.0068739368580281734,0.9935483932495117,0.00834404700435698
OVA_Prostate,RandomForest,1390,155,0.01986778784860502,,0.007924200966954231,0.022246723994612694,0.9870967864990234,0.008267513941973448
OVA_Prostate,XGBoost,1390,155,0.02155759491574588,,0.008461164310574532,0.011897990480065346,0.9870967864990234,0.008291994920000434
PhishingWebsites,CatBoost,9949,1106,0.04889170691772349,,0.009238740429282188,0.018089933320879936,0.9629294872283936,0.05449402006343007
PhishingWebsites,ExtraTrees,9949,1106,0.061042198278035295,,0.019841831177473068,0.02627650834619999,0.9647377729415894,0.0542147031519562
PhishingWebsites,LightGBM,9949,1106,0.047233731756379814,,0.009246759116649628,0.016542574390769005,0.9647377729415894,0.053666559047997
PhishingWebsites,LinearModel,9949,1106,0.09409785039919932,,0.007428625598549843,0.020066339522600174,0.9339963793754578,0.05362116382457316
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04965117825304229,,0.009719537571072578,0.016613731160759926,0.965641975402832,0.05360545217990875
PhishingWebsites,NeuralNetTorch,9949,1106,0.049611923580349666,,0.012018979527056217,0.017973145470023155,0.9647377729415894,0.054085786920040846
PhishingWebsites,RandomForest,9949,1106,0.059564823008634735,,0.017059441655874252,0.023434503003954887,0.9620253443717957,0.05368449003435671
PhishingWebsites,XGBoost,9949,1106,0.04818448636495952,,0.009018102660775185,0.014399389736354351,0.965641975402832,0.05360573995858431
Run_or_walk_information,CatBoost,79729,8859,0.009224660506423609,,0.0021043845918029547,0.003339957445859909,0.9942431449890137,0.43479185504838824
Run_or_walk_information,ExtraTrees,79729,8859,0.01484895699334369,,0.009115705266594887,0.016974003985524178,0.9928885698318481,0.43900022516027093
Run_or_walk_information,LightGBM,79729,8859,0.008431196008137474,,0.002034577773883939,0.00210329657420516,0.9943560361862183,0.4324071870651096
Run_or_walk_information,LinearModel,79729,8859,0.22672232642971957,,0.019552454352378845,0.03989110887050629,0.81815105676651,0.4386493139900267
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013206550679802113,,0.002874059369787574,0.004316008184105158,0.9915340542793274,0.3987403898499906
Run_or_walk_information,NeuralNetTorch,79729,8859,0.01057071262276264,,0.00323823862709105,0.004290271550416946,0.9937916398048401,0.38007670594379306
Run_or_walk_information,RandomForest,79729,8859,0.014130475673805095,,0.005213746801018715,0.009951472282409668,0.9922112822532654,0.3816493130289018
Run_or_walk_information,XGBoost,79729,8859,0.009959496086648745,,0.00199673674069345,0.0026464599650353193,0.9933401346206665,0.37710902211256325
Satellite,CatBoost,4590,510,0.016675034458312702,,0.007940701209008694,0.007109812926501036,0.9901960492134094,0.02227349509485066
Satellite,ExtraTrees,4590,510,0.016770130759336505,,0.007198559120297432,0.00728499935939908,0.9901960492134094,0.02227652701549232
Satellite,LightGBM,4590,510,0.01764668544071911,,0.008807063102722168,0.00864223763346672,0.9901960492134094,0.02210147096775472
Satellite,LinearModel,4590,510,0.015165984325271342,,0.006356880068778992,0.007289530709385872,0.9921568632125854,0.02179921790957451
Satellite,NeuralNetFastAI,4590,510,0.013981028602785106,,0.006356938276439905,0.006954871583729982,0.9921568632125854,0.022933675907552242
Satellite,NeuralNetTorch,4590,510,0.02012945064221175,,0.00990015733987093,0.009252614341676235,0.9882352948188782,0.021796870976686478
Satellite,RandomForest,4590,510,0.01374103367456388,,0.004945038817822933,0.008988278917968273,0.9882352948188782,0.02216918091289699
Satellite,XGBoost,4590,510,0.016521984053736893,,0.007780890911817551,0.007042721379548311,0.9901960492134094,0.022136373911052942
SpeedDating,CatBoost,7540,838,0.17581771326610782,,0.017791448161005974,0.028163006529211998,0.8818615674972534,0.03568441001698375
SpeedDating,ExtraTrees,7540,838,0.19306519585470974,,0.01787000149488449,0.03211332857608795,0.8687350749969482,0.035677090054377913
SpeedDating,LightGBM,7540,838,0.17618201385389193,,0.023080188781023026,0.03157250955700874,0.8866348266601562,0.036403916077688336
SpeedDating,LinearModel,7540,838,0.18865608334037554,0.3112600769901386,0.026104401797056198,0.03372146934270859,0.8782815933227539,0.03618472698144615
SpeedDating,NeuralNetFastAI,7540,838,0.18642985545324967,0.30539914956785746,0.02125565893948078,0.025874804705381393,0.8735083341598511,0.03612971608527005
SpeedDating,NeuralNetTorch,7540,838,0.1881777034224127,0.3075666772628399,0.02164509892463684,0.0327906534075737,0.8675417900085449,0.03530117589980364
SpeedDating,RandomForest,7540,838,0.19134797686640262,,0.02316485345363617,0.03242481127381325,0.8711217045783997,0.03516734205186367
SpeedDating,XGBoost,7540,838,0.17505033336549214,,0.02067902497947216,0.027087047696113586,0.8830549120903015,0.03547913790680468
Titanic,CatBoost,1980,221,0.2528515880433507,0.40925357047915617,0.0610954686999321,0.05406983941793442,0.8325791954994202,0.009921204997226596
Titanic,ExtraTrees,1980,221,0.2622068118834019,0.42696794134182064,0.06809744983911514,0.0693068653345108,0.8325791954994202,0.009987083030864596
Titanic,LightGBM,1980,221,0.2529076612533728,0.4080040299360563,0.06599554419517517,0.05209144949913025,0.8325791954994202,0.00981651688925922
Titanic,LinearModel,1980,221,0.27418877334910685,0.4462065602491725,0.08083991706371307,0.0883738249540329,0.8325791954994202,0.009877118049189448
Titanic,NeuralNetFastAI,1980,221,0.25213081879466387,,0.06352861225605011,0.045197393745183945,0.8325791954994202,0.009823255008086562
Titanic,NeuralNetTorch,1980,221,0.25573582854780796,0.4154257021128725,0.0668293833732605,0.060850273817777634,0.8325791954994202,0.009963925927877426
Titanic,RandomForest,1980,221,0.2586961861185776,0.4222777114826987,0.06567628681659698,0.06280689686536789,0.8325791954994202,0.010290252976119518
Titanic,XGBoost,1980,221,0.25274457966725467,0.4087476997498449,0.060970135033130646,0.05344545468688011,0.8325791954994202,0.01009777607396245
ada,CatBoost,3732,415,0.1702073008438097,0.2680996091457542,0.014398317784070969,0.025054505094885826,0.8891566395759583,0.018053369829431176
ada,ExtraTrees,3732,415,0.19419917772120787,,0.015151459723711014,0.05525972321629524,0.8650602698326111,0.018058839021250606
ada,LightGBM,3732,415,0.1719083293511236,0.2740649684437747,0.017238201573491096,0.0480230376124382,0.8819277286529541,0.01794347702525556
ada,LinearModel,3732,415,0.19817042309498734,0.3137515333940836,0.01870589330792427,0.04432276263833046,0.8602409362792969,0.01782571291550994
ada,NeuralNetFastAI,3732,415,0.18545218600344604,0.29554226969598585,0.013772901147603989,0.03458091989159584,0.8722891807556152,0.01807510294020176
ada,NeuralNetTorch,3732,415,0.18446848122084733,,0.01419689692556858,0.03604922816157341,0.8722891807556152,0.0179947919677943
ada,RandomForest,3732,415,0.1813648264006286,,0.012197740375995636,0.028550472110509872,0.87469881772995,0.01826704083941877
ada,XGBoost,3732,415,0.1699998548172274,0.2689910314247596,0.011892154812812805,0.026242146268486977,0.8795180916786194,0.01803433895111084
adult,CatBoost,43957,4885,0.17125751692742772,0.27035881239213566,0.005475729703903198,0.00897466391324997,0.8771750330924988,0.21775200311094522
adult,ExtraTrees,43957,4885,0.1900154443534943,,0.006955040153115988,0.013365392573177814,0.8636642694473267,0.20555281080305576
adult,LightGBM,43957,4885,0.1707830785078143,0.2685574265990307,0.005589541979134083,0.013676328584551811,0.8775844573974609,0.2050022529438138
adult,LinearModel,43957,4885,0.2032186848277536,,0.007801115047186613,0.010720806196331978,0.8538382649421692,0.204117908840999
adult,NeuralNetFastAI,43957,4885,0.18926656819351434,,0.008206352591514587,0.008932097814977169,0.8638690114021301,0.2077368579339236
adult,NeuralNetTorch,43957,4885,0.1914242700532676,0.30001830641921684,0.008416252210736275,0.012035482563078403,0.8630501627922058,0.20391312800347805
adult,RandomForest,43957,4885,0.18713568839907604,,0.007843706756830215,0.010634273290634155,0.8632548451423645,0.2055123201571405
adult,XGBoost,43957,4885,0.17016358740182636,0.2673358628208261,0.005208320915699005,0.009819652885198593,0.8765609264373779,0.206882735947147
ailerons,CatBoost,12375,1375,0.1592603644342103,,0.011017844080924988,0.02445111982524395,0.890181839466095,0.05736282910220325
ailerons,ExtraTrees,12375,1375,0.16836852358670193,,0.008601479232311249,0.019786542281508446,0.8799999952316284,0.058370677987113595
ailerons,LightGBM,12375,1375,0.15851397187511945,,0.008896730840206146,0.021739231422543526,0.8909090757369995,0.05787498690187931
ailerons,LinearModel,12375,1375,0.16988756715066097,,0.009936794638633728,0.020373675972223282,0.8821818232536316,0.058173059951514006
ailerons,NeuralNetFastAI,12375,1375,0.1666252945193253,,0.009398411959409714,0.024568961933255196,0.8821818232536316,0.057382480008527637
ailerons,NeuralNetTorch,12375,1375,0.16466310931766875,,0.008550764992833138,0.02418888360261917,0.8814545273780823,0.059989533852785826
ailerons,RandomForest,12375,1375,0.16362391279742208,,0.0083725955337286,0.031504418700933456,0.8821818232536316,0.059988497057929635
ailerons,XGBoost,12375,1375,0.15900518470254718,,0.007703494280576706,0.028047652915120125,0.8880000114440918,0.05745503515936434
arcene,CatBoost,90,10,0.4624361911446531,,0.1540619432926178,0.28918662667274475,0.699999988079071,0.0010724621824920177
arcene,ExtraTrees,90,10,0.3169886994676182,,0.11901620775461197,0.2639818489551544,0.8999999761581421,0.0010440151672810316
arcene,LightGBM,90,10,0.4898880292425594,,0.1514405906200409,0.267189085483551,0.699999988079071,0.0010345119517296553
arcene,LinearModel,90,10,0.42314175182750946,0.6495420675057803,0.10467750579118729,0.16471567749977112,0.699999988079071,0.0010157169308513403
arcene,NeuralNetFastAI,90,10,0.35409124885125765,,0.12251532077789307,0.2697069048881531,0.800000011920929,0.001031771069392562
arcene,NeuralNetTorch,90,10,0.3714514044641982,,0.15491361916065216,0.26637956500053406,0.699999988079071,0.00101487897336483
arcene,RandomForest,90,10,0.396266467027741,,0.13094013929367065,0.2715434432029724,0.699999988079071,0.001022198935970664
arcene,XGBoost,90,10,0.3874898009259762,0.6004461362392879,0.10874451696872711,0.3036743402481079,0.699999988079071,0.0010114279575645924
arsenic-female-bladder,CatBoost,503,56,0.20064323708377962,0.34694731400217577,0.04248471185564995,0.06199461594223976,0.875,0.0031385060865432024
arsenic-female-bladder,ExtraTrees,503,56,0.21297374714799208,,0.0431293323636055,0.09439209848642349,0.875,0.003127479925751686
arsenic-female-bladder,LightGBM,503,56,0.22138197063616014,0.3693888442866612,0.049769267439842224,0.07898630201816559,0.875,0.00311590195633471
arsenic-female-bladder,LinearModel,503,56,0.23505384103856747,0.3758940130702055,0.04345528781414032,0.07159857451915741,0.8392857313156128,0.0032872729934751987
