dataset,model,cal_size,test_size,Venn-Abers_brier,Venn-Abers_logloss,Venn-Abers_kuiper,Venn-Abers_ece-15,Venn-Abers_accuracy,Venn-Abers_time
kc1,NeuralNetFastAI,1898,211,0.19697095470035123,0.32436539554374555,0.028936713933944702,0.05831252783536911,0.8625592589378357,0.011730080004781485
kc1,NeuralNetTorch,1898,211,0.2090821088727812,0.3331731420958898,0.021430769935250282,0.03498988226056099,0.8483412265777588,0.011542171007022262
kc1,RandomForest,1898,211,0.1852644168409497,0.30858803567057863,0.03090899996459484,0.04313492029905319,0.8862559199333191,0.00887690600939095
kc1,XGBoost,1898,211,0.19859425836870812,0.3288618011750978,0.027946358546614647,0.038055431097745895,0.8767772316932678,0.010113557102158666
kc2,CatBoost,469,53,0.2584559055536865,0.3801151025516319,0.07852079719305038,0.1740368902683258,0.7547169923782349,0.003625354962423444
kc2,ExtraTrees,469,53,0.25385505888218624,0.3798774755569109,0.06204899027943611,0.12940825521945953,0.7547169923782349,0.00512263597920537
kc2,LightGBM,469,53,0.20417029442843104,0.3142896069496488,0.06159822642803192,0.11398192495107651,0.7924528121948242,0.0041409379336982965
kc2,LinearModel,469,53,0.2563332071681008,0.38255467878038285,0.06415459513664246,0.14893291890621185,0.7924528121948242,0.00395302614197135
kc2,NeuralNetFastAI,469,53,0.2428052072506659,0.3724222006257823,0.05566606670618057,0.07057308405637741,0.8113207817077637,0.0048072908539325
kc2,NeuralNetTorch,469,53,0.26170733156573195,0.40112481135799366,0.042281489819288254,0.0760449692606926,0.7924528121948242,0.0061177718453109264
kc2,RandomForest,469,53,0.2283739237041804,0.3440497053804516,0.06952284276485443,0.11931388825178146,0.8113207817077637,0.004823639988899231
kc2,XGBoost,469,53,0.2303094789611038,0.34431446498107626,0.06961209326982498,0.13969895243644714,0.7924528121948242,0.0036512960214167833
kdd_el_nino-small,CatBoost,703,79,0.10049311205193136,0.1543684535617151,0.036464791744947433,0.06240716204047203,0.9240506291389465,0.01750946487300098
kdd_el_nino-small,ExtraTrees,703,79,0.1043256493099636,0.16073475002587478,0.029635123908519745,0.06334245204925537,0.9113923907279968,0.00902962195686996
kdd_el_nino-small,LightGBM,703,79,0.11413437870912424,0.17435854512198393,0.0466284304857254,0.055952660739421844,0.9367088675498962,0.019021076150238514
kdd_el_nino-small,LinearModel,703,79,0.10075243705228194,0.16591510845552532,0.038947299122810364,0.08079923689365387,0.9240506291389465,0.015025696018710732
kdd_el_nino-small,NeuralNetFastAI,703,79,0.09672846549275267,0.17310793347357264,0.03129459172487259,0.04280907288193703,0.949367105960846,0.017406858038157225
kdd_el_nino-small,NeuralNetTorch,703,79,0.13382141897361932,0.21776379173469337,0.033230721950531006,0.04100247472524643,0.9113923907279968,0.01881341985426843
kdd_el_nino-small,RandomForest,703,79,0.10169966446889708,0.1540683957957097,0.025743108242750168,0.057405758649110794,0.9240506291389465,0.007712370017543435
kdd_el_nino-small,XGBoost,703,79,0.10482003946926591,0.17228456886354757,0.03326936066150665,0.057574059814214706,0.9367088675498962,0.01804531505331397
kdd_internet_usage,CatBoost,9097,1011,0.1495427874809144,0.2350190335722464,0.010730741545557976,0.02293197065591812,0.9000989198684692,0.18117479793727398
kdd_internet_usage,ExtraTrees,9097,1011,0.16218490735106988,0.2544296985285044,0.014960022643208504,0.02151591144502163,0.8862512111663818,0.1420683511532843
kdd_internet_usage,LightGBM,9097,1011,0.14943478183380896,0.2331932516767646,0.011640984565019608,0.016347425058484077,0.8971315622329712,0.17930541094392538
