dataset,model,cal_size,test_size,n_classes,Hist-quantile_brier,Hist-quantile_logloss,Hist-quantile_ece-15,Hist-quantile_accuracy,Hist-quantile_time
har,CatBoost,9269,1030,6,0.08568557248391732,0.12786841878260238,0.004711471498012543,0.9233009815216064,0.01044817897491157
har,ExtraTrees,9269,1030,6,0.09512758456572155,0.14605371954452506,0.011523352935910225,0.9135922193527222,0.00881436001509428
har,LightGBM,9269,1030,6,0.09241992665621454,0.13709238696419976,0.008553418330848217,0.9184466004371643,0.009474457008764148
har,LinearModel,9269,1030,6,0.0829526260935276,0.12671016277519193,0.013095730915665627,0.9320388436317444,0.009625117992982268
har,NeuralNetFastAI,9269,1030,6,0.09168282220560273,0.15174844441512392,0.016262676566839218,0.9252427220344543,0.00937168882228434
har,NeuralNetTorch,9269,1030,6,0.11209515553070527,0.17145009061554614,0.018326984718441963,0.8970873951911926,0.009713309817016125
har,RandomForest,9269,1030,6,0.1383437016766493,0.23661260290300054,0.08424587547779083,0.9339805841445923,0.008805874036625028
har,XGBoost,9269,1030,6,0.07799528607005526,0.11733897668367589,0.006067390087991953,0.9320388436317444,0.010029942030087113
isolet,CatBoost,7017,780,26,0.43658507021920684,0.7615980224000589,0.07473026216030121,0.5653846263885498,0.036063117906451225
isolet,ExtraTrees,7017,780,26,0.42312315857856864,0.7500176363101687,0.0338069349527359,0.5525640845298767,0.03574649500660598
isolet,LightGBM,7017,780,26,0.2807864468001706,0.5473320202469882,0.018158771097660065,0.721794843673706,0.03687260998412967
isolet,LinearModel,7017,780,26,0.4196215795411549,0.74888127916088,0.021565083414316177,0.5641025900840759,0.03666530014015734
isolet,NeuralNetFastAI,7017,780,26,0.37214987085474344,0.7066204767516034,0.02033383771777153,0.6320512890815735,0.03717103903181851
isolet,NeuralNetTorch,7017,780,26,0.41246488601711107,0.7636084395983933,0.026584181934595108,0.5653846263885498,0.036782969953492284
isolet,RandomForest,7017,780,26,0.40469768998201705,0.7560990168096022,0.02917584590613842,0.5692307949066162,0.035398666048422456
isolet,XGBoost,7017,780,26,0.2552695167255398,0.4960288051611957,0.018887637183070183,0.7474358677864075,0.03726008697412908
jungle_chess_2pcs_raw_endgame_complete,CatBoost,40337,4482,3,0.16269396991895715,0.24600347513891813,0.02342585287988186,0.8609995245933533,0.01621782802976668
jungle_chess_2pcs_raw_endgame_complete,ExtraTrees,40337,4482,3,0.17434868289651542,0.27727753299349217,0.01896579936146736,0.8498438000679016,0.015624581137672067
jungle_chess_2pcs_raw_endgame_complete,LightGBM,40337,4482,3,0.1444573292683077,0.21546359997513342,0.02621431276202202,0.872378408908844,0.016147598158568144
jungle_chess_2pcs_raw_endgame_complete,LinearModel,40337,4482,3,0.42702376249734153,0.7166072422937263,0.02807999961078167,0.6827309131622314,0.01673740311525762
jungle_chess_2pcs_raw_endgame_complete,NeuralNetFastAI,40337,4482,3,0.12021956551322363,0.17907504537568716,0.015934957191348076,0.906068742275238,0.016477058874443173
jungle_chess_2pcs_raw_endgame_complete,NeuralNetTorch,40337,4482,3,0.04007858224044545,0.07690409663512796,0.015123717486858368,0.9761267304420471,0.015154832042753696
jungle_chess_2pcs_raw_endgame_complete,RandomForest,40337,4482,3,0.18104160785766504,0.2882314089358277,0.01827099174261093,0.845381498336792,0.015446673845872283
jungle_chess_2pcs_raw_endgame_complete,XGBoost,40337,4482,3,0.1453651106925143,0.21612697140524326,0.021691424772143364,0.8777331709861755,0.015903749037534
kr-vs-k,CatBoost,25250,2806,18,0.23707283886714783,0.48075832393481277,0.035599127411842346,0.8157519698143005,0.06874619796872139
